id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00122.jsonl.gz-8354454,White cruise liner Costa Mediterranea docked in port of Kotor with car trafficStock Footage,https://images.pond5.com/white-cruise-liner-costa-mediterranea-footage-067209921_iconm.jpeg,Costa Mediterranea,sm,{},,no,False,no,1,1,montenegro,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00122.jsonl.gz-8354454.jpg
00125.jsonl.gz-12115578,Renault's car plant in Morocco,http://ichef.bbci.co.uk/news/640/media/images/62218000/jpg/_62218622_jex_1489925_de27-1.jpg,Morocco,sm,{'country': 'morocco'},morocco,south africa_united states_australia_morocco,True,morocco,0,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00125.jsonl.gz-12115578.jpg
00106.jsonl.gz-961666,"Zaida, Morocco - April 10, 2015. Toy Car In Terrain As A Comparison Of Real Cars Of Range Rover Clas",https://static2.bigstockphoto.com/4/1/4/large2/414904127.jpg,Zaida_Morocco,sm,"{'country': 'pakistan', 'location': 'zaida'}",pakistan,pakistan_australia_morocco_south africa_united states,True,morocco,1,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00106.jsonl.gz-961666.jpg
00080.jsonl.gz-8581195,"fas : Moroccan Agadir city panorama from inside of car driving on the hillside road, high angle view",https://vidcdn.123rf.com/450nwm/opal1/opal11901/opal1190100061.jpg,Agadir,md,"{'country': 'morocco', 'location': 'agadir'}",morocco,mauritania_morocco,True,morocco,0,1,morocco,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00080.jsonl.gz-8581195.jpg
00023.jsonl.gz-15173302,Buy Used Toyota Vitz Blue Car in Maputo in Maputo,https://mozcarro.s3.amazonaws.com/uploads/picture/url/8988/medium_with_watermark_32073056_887996431395321_972734260601421824_n.jpg,Maputo_Maputo,trf,"{'country': 'mozambique', 'location': 'maputo'}",mozambique,mozambique_angola,True,mozambique,1,1,mozambique,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00023.jsonl.gz-15173302.jpg
00102.jsonl.gz-8112128,Mozambique. Province of Gaza. Chokwe. The Limpopo river has flooded the whole town. The family's furnitures are left outside the house to dry. A young girl sits on a sofa while an old Volkswagen (VW) beetle car has still its wheels in the water. © 2000 Didier Ruef,https://ssl.c.photoshelter.com/img-get/I0000tai_rphpwZo/s/850/850/009-Mozambique-2000.jpg,Gaza_Limpopo,sm,"{'country': 'palestinian territory occupied', 'location': 'gaza'}",palestinian territory occupied,"zimbabwe_palestine, state of_nigeria_central african republic_niger_mozambique_israel_cameroon_australia_south africa_united states_ethiopia",True,(country name/no)'. the output should only be 'no' or the name of the country. output: mozambique,1,1,mozambique,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00102.jsonl.gz-8112128.jpg
00125.jsonl.gz-9403554,Buy Used Toyota Camry Silver Car in Maputo in Maputo,https://mozcarro.s3.amazonaws.com/uploads/picture/url/9083/medium_with_watermark_32829063_2563386387020130_929751529278144512_n.jpg,Maputo_Maputo,trf,"{'country': 'mozambique', 'location': 'maputo'}",mozambique,mozambique_angola,True,mozambique,1,1,mozambique,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00125.jsonl.gz-9403554.jpg
00094.jsonl.gz-5840565,A staff member repairs a car at the Nissan Car Showroom and Service Center in Yangon.,https://cdn.myanmarseo.com/file/client-cdn/gnlm/wp-content/uploads/2016/10/rtx125kx-copy.jpg,Yangon,sm,"{'country': 'myanmar', 'location': 'yangon'}",myanmar,myanmar,False,myanmar,1,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00094.jsonl.gz-5840565.jpg
00030.jsonl.gz-17212727,Honda Fit 2009 Used Car for rent in myanmar market and price,https://motorcarmyanmar.com/images/rental_cars/Honda-Fit--rent-lease-hire-car-myanmar-price-u216.jpg,myanmar,sm,{'country': 'myanmar'},myanmar,myanmar,False,myanmar,1,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00030.jsonl.gz-17212727.jpg
00096.jsonl.gz-5677277,Passengers crowded on car in Myanmar. — Stock Photo,http://st2.depositphotos.com/3601539/5583/i/170/depositphotos_55839001-Passengers-crowded-on-car-in-Myanmar..jpg,Myanmar,sm,{'country': 'myanmar'},myanmar,myanmar,False,myanmar,1,1,myanmar,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00096.jsonl.gz-5677277.jpg
00037.jsonl.gz-8520769,Buy Used Volkswagen Tiguan White Car in Walvis Bay in Namibia,https://caryange.s3.amazonaws.com/uploads/picture/url/20584/medium_with_watermark_2015_Volkswagen_Tiguan_2.jpg,Namibia,sm,{'country': 'namibia'},namibia,no,False,no,1,1,namibia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00037.jsonl.gz-8520769.jpg
00003.jsonl.gz-14508661,Buy Used Toyota Hilux Silver Car in Windhoek in Namibia,https://caryange.s3.amazonaws.com/uploads/picture/url/2033/medium_with_watermark_14222267_147467935702852_5994953269521711437_n.jpg,Windhoek_Namibia,sm,"{'country': 'namibia', 'location': 'windhoek'}",namibia,south africa,False,south africa,1,1,namibia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00003.jsonl.gz-14508661.jpg
00033.jsonl.gz-3885990,Buy Used Toyota Fortuner Other Car in Windhoek in Namibia,https://caryange.s3.amazonaws.com/uploads/picture/url/5867/medium_with_watermark_15776711_577856735738131_8586735436978807021_o.jpg,Windhoek_Namibia,sm,"{'country': 'namibia', 'location': 'windhoek'}",namibia,south africa,False,south africa,1,1,namibia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00033.jsonl.gz-3885990.jpg
00127.jsonl.gz-18071037,A car is smashed under the weight of a collapsed building in Kathmandu on May 12.,https://cdn.cnn.com/cnnnext/dam/assets/150512104515-10-nepal-0512-live-video.jpg,Kathmandu,sm,"{'country': 'nepal', 'location': 'kathmandu'}",nepal,nepal,False,nepal,1,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00127.jsonl.gz-18071037.jpg
00030.jsonl.gz-5026852,Car Trial Test in Nepal 2018 - Latest Complete,https://i.ytimg.com/vi/FRdbqbso1ug/mqdefault.jpg,Nepal,trf,{'country': 'nepal'},nepal,nepal_pakistan_philippines_indonesia,True,nepal,1,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00030.jsonl.gz-5026852.jpg
00041.jsonl.gz-8088116,"Nepalese crime officers examine the car in which a Supreme Court judge was shot in Kathmandu on Thursday. Judge Rana Bahadur Bam, a Supreme Court justice for four years, had been suspended from hearing cases after being accused of taking bribes in return for giving lenient sentences to criminals",https://s.yimg.com/bt/api/res/1.2/L6n77ysVdntG3K8rWvKh8g--/YXBwaWQ9eW5ld3M7Y2g9NDQ5O2NyPTE7Y3c9MzQxO2R4PTA7ZHk9MDtmaT11bGNyb3A7aD0yNTE7cT03NTt3PTE5MA--/http://media.zenfs.com/en_sg/News/AFP/photo_1338470256234-1-0.jpg,Kathmandu,sm,"{'country': 'nepal', 'location': 'kathmandu'}",nepal,nepal,False,nepal,1,1,nepal,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00041.jsonl.gz-8088116.jpg
00105.jsonl.gz-13647240,"During This Car Chase In Amsterdam, Something Happened That The Criminals Weren't Prepared For!",https://i.pinimg.com/736x/1e/89/0d/1e890dd93171f650376d093dbf697d58.jpg,Amsterdam,sm,"{'country': 'united states', 'location': 'amsterdam'}",united states,canada_guyana_philippines_united kingdom_colombia_south africa_united states_netherlands_germany,True,netherlands,1,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00105.jsonl.gz-13647240.jpg
00126.jsonl.gz-3833851,"Rent-a-car Mercedes-Benz S-Class S 560 Cabriolet 4Matic AMG equipment in the Hague, photo 13",https://auto-arenda.nl/img/cars-img/mercedes--s-class-s-560-cabriolet-4matic-amg-equipment/mercedes--s-class-s-560-cabriolet-4matic-amg-equipment--02e337f065a47d34d4b9cd2546f9620e--128x96.jpg,Hague,sm,{},,guyana_suriname_united states_canada,True,netherlands,1,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00126.jsonl.gz-3833851.jpg
00099.jsonl.gz-10362580,"ROTTERDAM, NETHERLANDS - August 06, 2017: Tesla model S charging on the street in Rotterdam. This car is a full-sized all-electric five-door, luxury liftback, produced by Tesla, Inc",https://static1.bigstockphoto.com/3/0/2/large2/203105263.jpg,NETHERLANDS_Rotterdam,sm,{'country': 'netherlands'},netherlands,guyana_united states_netherlands_south africa,True,netherlands,1,1,netherlands,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00099.jsonl.gz-10362580.jpg
00072.jsonl.gz-12629238,Napier Art Deco Wine Tasting and Scenic tours in a Vintage car,https://cache-graphicslib.viator.com/graphicslib/thumbs210x118/40851/SITours/napier-art-deco-wine-tasting-and-scenic-tours-in-a-vintage-car-in-napier-486532.jpg,napier deco tours,,"{'country': 'new zealand', 'location': 'napier'}",new zealand,no,False,no,1,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00072.jsonl.gz-12629238.jpg
00076.jsonl.gz-4240215,"New Zealand Classic Car 110, February 2000",https://cdn.shopify.com/s/files/1/0306/3293/products/sharp-printer_parkside.co.nz_20150903_151058_012_1024x1024.jpg?v=1441253893,New Zealand,sm,{'country': 'new zealand'},new zealand,new zealand_canada,True,new zealand,1,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00076.jsonl.gz-4240215.jpg
00001.jsonl.gz-4323115,"New Zealand Classic Car 315, March 2017",https://cdn2.shopify.com/s/files/1/0306/3293/products/NZCC_315_800px_1024x1024.jpg?v=1487812987,"zealand 315, 2017",,{},,no,False,no,1,1,new zealand,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00001.jsonl.gz-4323115.jpg
00126.jsonl.gz-15098615,"Susan Meiselas - The car of a Somoza informer burning in Managua, Nicaragua",https://publicdelivery.org/wp-content/uploads/2019/07/Susan-Meiselas-The-car-of-a-Somoza-informer-burning-in-Managua-Nicaragua-800x533.jpg,Managua_Nicaragua,sm,"{'country': 'nicaragua', 'location': 'managua'}",nicaragua,nicaragua_cuba_dominican republic_chile_colombia_panama_peru_mexico_costa rica_honduras,True,nicaragua,1,1,nicaragua,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00126.jsonl.gz-15098615.jpg
00089.jsonl.gz-6382346,"An anti-government protester takes part in a caravan of car and motorcycles to demand an end to violence in Ticuantepe, Nicaragua July 15, 2018.(Reuters/Oswaldo Rivas)",https://www.theepochtimes.com/assets/uploads/2018/07/16/2018-07-16T010334Z_1_LYNXMPEE6F00M_RTROPTP_4_NICARAGUA-PROTEST-700x420.jpg,Ticuantepe_Nicaragua,sm,"{'country': 'nicaragua', 'location': 'ticuantepe'}",nicaragua,nicaragua_cuba_dominican republic_chile_colombia_mexico_peru_costa rica,True,nicaragua,0,1,nicaragua,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00089.jsonl.gz-6382346.jpg
00052.jsonl.gz-3347898,U.S. Marines in Nicaragua in 1932. Heavy Browning Machine Gun is mounted on a car in preparation for U.S. Supervision of 1932 Presidential Election and Inauguration of Liberal President Juan Sacasas. - stock photo,https://thumb101.shutterstock.com/image-photo/stock-photo-u-s-marines-in-nicaragua-in-heavy-browning-machine-gun-is-mounted-on-a-car-in-preparation-450w-249576313.jpg,Nicaragua,sm,{'country': 'nicaragua'},nicaragua,nicaragua_cuba_dominican republic_chile_colombia_mexico_peru_costa rica,True,nicaragua,1,1,nicaragua,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00052.jsonl.gz-3347898.jpg
00081.jsonl.gz-16624538,"A handout photo obtained by AFP on August 9, 2020 shows the car where six French tourists, their local guide and the driver were killed by an unidentified gunmen riding motorcycles on August 9, 2020 in an area of southwestern Niger. — AFP pic",https://media2.malaymail.com/uploads/articles/2020/2020-08/0908_niger_000_1WE3X3.jpg,Niger,trf,{'country': 'niger'},niger,niger,False,niger,1,1,niger,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00081.jsonl.gz-16624538.jpg
00090.jsonl.gz-5859892,"This August 9, 2020** image shows the wreckage of the car where six French aid workers, their local guide and the driver were killed by unidentified gunmen riding motorcycles in an area of southwestern Niger. - Gunmen on motorcycles killed eight people including a group of French aid workers as they visited a part of Niger popular with tourists for its wildlife. (Photo by BOUREIMA HAMA / AFP)",https://static.dw.com/image/54517949_301.jpg,Niger_Niger,trf,{'country': 'niger'},niger,niger,False,niger,1,1,niger,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00090.jsonl.gz-5859892.jpg
00117.jsonl.gz-13829836,"NIGER Zinder, palace of Sultan DAMAGARAM<br /> El Hadji ABOUBACAR OUMAROU SANDA , his driver and stretch limousine car",https://m.psecn.photoshelter.com/img-get/I0000J44DRbnDlXM/t/200/I0000J44DRbnDlXM.jpg,"niger zinder, damagaram<br /> aboubacar oumarou sanda ,",,{'country': 'niger'},niger,no,False,no,1,1,niger,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00117.jsonl.gz-13829836.jpg
00072.jsonl.gz-13375893,Nigerian-president's-official-car-being-escorted,https://file.naijauto.com/2019/02/23/jxIDw0uA/2-buhari-mercedes-s550-c148.jpg,nigerian-president's-official-car-being-escorted,,{},,no,False,no,1,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00072.jsonl.gz-13375893.jpg
00105.jsonl.gz-2071037,rent a car in Lagos,https://pukena.ng/sites/default/files/styles/service_provider_220_x_220/public/nissan-sunny2.jpg?itok=w4fvFKgh,Lagos,sm,"{'country': 'portugal', 'location': 'lagos'}",portugal,nigeria_indonesia_ghana_mexico_costa rica_sri lanka_spain_portugal_france,True,nigeria,1,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00105.jsonl.gz-2071037.jpg
00044.jsonl.gz-5344367,"Universal Car Phone Steering Wheel Clip Mount Holder | Accessories for Mobile Phones & Tablets for sale in Ikoyi, Lagos State, Nigeria",https://d3re0f381bckq9.cloudfront.net/43893060_universal-car-phone-holder-car-steering-wheel-clip-mount-holder-for-iphone-11-pro-max-x_800x800.jpg,Ikoyi_Lagos State_Nigeria,sm,{'country': 'nigeria'},nigeria,nigeria,False,nigeria,1,1,nigeria,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00044.jsonl.gz-5344367.jpg
00070.jsonl.gz-10379413,baby mirror for car seat - Mini Acrylic Suction Clip Installing Baby View Car Rearview Mirror For Child Safety Seat On The Visor And The Windshield,http://www.dhresource.com/200x200s/f2-albu-g5-M01-AE-0B-rBVaI1gpbpmASaIJAABdcRyNJHM191.jpg/mini-acrylic-suction-clip-installing-baby.jpg,- mini installing rearview,,{},,no,False,no,1,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00070.jsonl.gz-10379413.jpg
00127.jsonl.gz-16012133,Cat traveling by car pokes its head,https://petsrpriority.com/wp-content/uploads/2019/12/1576311344_627_Causes-and-treatments-My-animals.jpg,pokes,,{},,no,False,no,1,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00127.jsonl.gz-16012133.jpg
00034.jsonl.gz-15961423,Car styling pair of front fog light lamp cover grille replacement for ford fiesta 2013,https://ae01.alicdn.com/kf/HTB15R4IQFXXXXauaXXXq6xXFXXXH/Car-styling-Pair-of-Front-font-b-Fog-b-font-font-b-Light-b-font-Lamp.jpg,2013,,{},,no,False,no,1,1,no,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00034.jsonl.gz-15961423.jpg
00070.jsonl.gz-17403137,"old timer: SKOPJE MACEDONIA - MAY 07 2016: Old Citroen on 11th Old Timer Car Show, May 07, 2016 in Skopje. The event organized by Euroimpex from Skopje.",https://us.123rf.com/450wm/karich/karich1605/karich160500154/56982742-skopje-macedonia--may-07-2016-old-citroen-on-11th-old-timer-car-show-may-07-2016-in-skopje-the-event.jpg?ver=6,Skopje,sm,"{'country': 'north macedonia', 'location': 'skopje'}",north macedonia,north macedonia,False,north macedonia,1,1,north macedonia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00070.jsonl.gz-17403137.jpg
00059.jsonl.gz-17246737,Am car meeting in halden (1984 cadillac eldorado),https://thumbs.dreamstime.com/x/car-meeting-halden-1984-cadillac-eldorado-26009336.jpg,halden,sm,"{'country': 'norway', 'location': 'halden'}",norway,switzerland_new zealand_norway_austria_germany,True,norway,1,1,norway,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00059.jsonl.gz-17246737.jpg
00094.jsonl.gz-3289903,Flying Moose Gas (Øyvind Bjerkholt (Thanks for 55 million+ views)) Tags: pov sunset vintage car auto nostalgic memories old hove tromøya arendal norway hdr canon beautiful,https://farm2.static.flickr.com/1750/42514444191_c3837aee57_t.jpg,pov_hove,trf,{'country': 'norway'},norway,zimbabwe_belgium_united kingdom_australia_norway_south africa_denmark_germany,True,norway,1,1,norway,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00094.jsonl.gz-3289903.jpg
