id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,mixtral,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,local_path
00029.jsonl.gz-6777877,"House on a Canal Bank, Broek, Netherlands, 1898-James Batkin-Mounted Photographic Print",https://imgc.artprintimages.com/img/print/u-g-Q10LQEVO3QJ6.jpg,Broek_Netherlands,sm,{'country': 'netherlands'},netherlands,netherlands,Netherlands_United States,True,netherlands,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00029.jsonl.gz-6777877.jpg
00036.jsonl.gz-6657078,"Stunning House Boat in Goëngahuizen with Sauna, holiday rental in Akkrum",https://media-cdn.tripadvisor.com/media/vr-splice-j/09/78/e7/61.jpg,Goëngahuizen_Sauna_Akkrum,sm,"{'country': 'netherlands', 'location': 'akkrum'}",netherlands,netherlands,Netherlands_Italy,True,netherlands,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00036.jsonl.gz-6657078.jpg
00010.jsonl.gz-6936501,Living room at spacious canal house in Amsterdam,https://d1c2p33rihr5me.cloudfront.net/App/Models/Sections/TallAndSmall/image_talls/606/default/SPB-NL-Spacious-Canal-House-RP-202-032-edit-tall.jpg,Amsterdam,sm,"{'country': 'united states', 'location': 'amsterdam'}",united states,netherlands,Netherlands,True,netherlands,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00010.jsonl.gz-6936501.jpg
00102.jsonl.gz-8991952,"Spacious rooms with old-world charm at Havelock House, Hawke's Bay NZ",https://i1.wp.com/gardentravelhub.com/wp-content/uploads/2015/12/Spacious-rooms-with-old-world-charm-at-Havelock-House-Hawkes-Bay-NZ-1.jpg?w=529&h=353&ssl=1,Hawke's Bay,trf,{},,new zealand,New Zealand,True,new zealand,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00102.jsonl.gz-8991952.jpg
00122.jsonl.gz-4456410,A darling fairy house at Hobsonville Point,"https://tul.imgix.net/content/article/fairyhouse4.jpg?auto=format,compress&w=740&h=486&fit=crop",hobsonville,,{},,new zealand,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00122.jsonl.gz-4456410.jpg
00086.jsonl.gz-7190996,build taupo new build house plan,https://buildtaupo.co.nz/app/uploads/2020/12/Lookout-Artist-Impression.jpg,taupo,trf,"{'country': 'new zealand', 'location': 'taupo'}",new zealand,new zealand,New Zealand,True,new zealand,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00086.jsonl.gz-7190996.jpg
00031.jsonl.gz-9025304,basic simple beach house cabana in jungle big corn island nicaragua central america,https://image.shutterstock.com/image-photo/stock-photo-basic-simple-beach-house-cabana-in-jungle-big-corn-island-nicaragua-central-america-450w-51436966.jpg,nicaragua,sm,{'country': 'nicaragua'},nicaragua,nicaragua,Mexico,True,nicaragua,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00031.jsonl.gz-9025304.jpg
00071.jsonl.gz-8949256,Completely furnished comfortable house in Managua ideal for short stays,https://media-cdn.tripadvisor.com/media/vr-splice-l/02/0f/69/1b.jpg,Managua,sm,"{'country': 'nicaragua', 'location': 'managua'}",nicaragua,nicaragua,Nicaragua,True,nicaragua,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00071.jsonl.gz-8949256.jpg
00016.jsonl.gz-9189890,Modern Villa in Managua Centrally located house - Managua vacation rentals,https://tap2.fkimg.com/media/vr-splice-l/00/17/56/94.jpg,Managua Centrally_Managua,sm,"{'country': 'nicaragua', 'location': 'managua'}",nicaragua,nicaragua,Nicaragua,True,nicaragua,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00016.jsonl.gz-9189890.jpg
00105.jsonl.gz-14674413,Construction workers descend a set of mud brick stairs at a house in the old quarter of Agadez.,http://cdn.c.photoshelter.com/img-get/I0000wYdOGmObNa0/s/750/750/JSB00322NGR.jpg,Agadez,trf,"{'country': 'niger', 'location': 'agadez'}",niger,niger,Niger,True,niger,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00105.jsonl.gz-14674413.jpg
00077.jsonl.gz-12120113,Fully furnished house for rent - NIAMEY,https://www.easyexpat.com/cache/classifieds/50752_at.png,NIAMEY,trf,{},,niger,Niger,True,niger,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00077.jsonl.gz-12120113.jpg
00059.jsonl.gz-12153137,Two children burnt to death as fire razes house in Niger state (photos),https://i1.wp.com/alexis.lindaikejisblog.com/photos/shares/606b01bb9be5d.jpg?w=740&ssl=1,Niger,sm,{'country': 'niger'},niger,niger,no,False,niger,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00059.jsonl.gz-12153137.jpg
00021.jsonl.gz-12118215,5 bedroom Detached Duplex House for rent - Ikeja GRA Ikeja Lagos - 2,https://d6e24qc6ycr4l.cloudfront.net/large/5bedrooms-detached-duplex-for-rent-in-gra-xnmhwNV6rN43T2BXZAQq.jpg,Ikeja_Ikeja Lagos,trf,"{'country': 'portugal', 'location': 'lagos'}",portugal,nigeria,Nigeria,True,nigeria,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00021.jsonl.gz-12118215.jpg
00090.jsonl.gz-16649452,Blocks of Flats House for sale - Agungi Lekki Lagos - 0,https://d6e24qc6ycr4l.cloudfront.net/large/house-off-plan-0W1M4-337509.jpg,blocks flats - agungi lekki lagos - 0,,"{'country': 'portugal', 'location': 'lagos'}",portugal,nigeria,no,False,nigeria,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00090.jsonl.gz-16649452.jpg
00063.jsonl.gz-12086189,3 bedroom Terraced Duplex House for rent Off 2nd Avenue Banana Island Ikoyi Lagos,https://d6e24qc6ycr4l.cloudfront.net/medium/3-bedroom-wing-of-duplex-bq-PSR9zDA5XV3LvGH7JEB1.jpg,Ikoyi Lagos,trf,"{'country': 'portugal', 'location': 'lagos'}",portugal,nigeria,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00063.jsonl.gz-12086189.jpg
00089.jsonl.gz-9279674,Kids Small Bedroom Awesome Kids Bedroom Ideas Small Rooms Bellas House,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE4aezfxstaqTG3LQ9peNExtvIJaPzDgzYq3ylTel-_GIxsilOLA,ideas rooms bellas,,{},,no,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00089.jsonl.gz-9279674.jpg
00127.jsonl.gz-16159136,Linen House Exceed™ Mattress Topper - 600GSM,https://cdn.shopify.com/s/files/1/1707/8345/products/Exceed_MattressTopper_large.jpg?v=1487913341,exceed™ - 600gsm,,{},,no,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00127.jsonl.gz-16159136.jpg
00039.jsonl.gz-13088371,4 bed Town House in Inglewood Close...,http://media.rightmove.co.uk/dir/33k/32727/45640183/32727_100073000047_IMG_01_0000_max_214x143.jpg,Inglewood,trf,"{'country': 'united states', 'location': 'inglewood'}",united states,no,United States,True,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00039.jsonl.gz-13088371.jpg
00020.jsonl.gz-10199861,Guest House Via - Bitola,https://macedonian-hotels.mk/images/hotels/bitola/guest-house-via/guest-house-via1349903282.jpg,- bitola,,"{'country': 'north macedonia', 'location': 'bitola'}",north macedonia,north macedonia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00020.jsonl.gz-10199861.jpg
00007.jsonl.gz-3931689,norway lofoten lonely house on the,https://mh-1-stockagency.panthermedia.net/media/previews/0021000000/21121000/21121933_preview.jpg,norway,sm,{'country': 'norway'},norway,norway,United States,True,norway,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00007.jsonl.gz-3931689.jpg
00052.jsonl.gz-17197597,Ramsøy - Fjord House for rent in Gudvangen by the Nærøyfjord,https://i0.wp.com/www.fjords.com/wp-content/uploads/2019/08/ramsoy.jpg?resize=300%2C197&ssl=1,Gudvangen_Nærøyfjord,sm,{},,norway,Norway,True,norway,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00052.jsonl.gz-17197597.jpg
00126.jsonl.gz-13305760,'The White House' Day Tree Outdoors No People Water Sky Nature Close-up Architecture Urban Nature Wintertime Darker Days Cold Beauty In Nature Afternoonlights Home Oslo 2017 Urbexphotography KJ✨,https://cdn4.eyeem.com/thumb/72c3068d7dd909ac23f8e3f0e097969599196d85-1511191518172/w/400,Oslo,trf,"{'country': 'norway', 'location': 'oslo'}",norway,norway,Norway,True,norway,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00126.jsonl.gz-13305760.jpg
00036.jsonl.gz-13491640,Wellcamp Modular Prefab House for Camp in Oman,http://img1946.weyesns.com/uploads/prefab-house.com/images/20170215/DSC01625.jpg?imageView2/2/w/1920/q/100,Oman,sm,{'country': 'oman'},oman,oman,South Sudan,True,oman,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00036.jsonl.gz-13491640.jpg
00074.jsonl.gz-3065011,Residential house in Oman,https://cdn.xxl.thumbs.canstockphoto.com/canstock34357460.jpg,Oman,sm,{'country': 'oman'},oman,oman,South Sudan,True,oman,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00074.jsonl.gz-3065011.jpg
00011.jsonl.gz-557705,Garden House Plans Reehan Gardens Floor Plans The Wave Muscat Oman Ideas For,http://t0.gstatic.com/images?q=tbn:ANd9GcTIzVHVs3cA6LfYNh98RpXx9mWkuGb7Au5RQmbSR1TjmtsflLKP,Muscat_Oman,trf,"{'country': 'oman', 'location': 'muscat'}",oman,oman,Oman_South Sudan,True,oman,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00011.jsonl.gz-557705.jpg
00019.jsonl.gz-15506217,"5 Marla House For Sale in Citi Housing Society, Faisalabad",https://images.zameen.com/d230_w230_h274_r1/4/24504769_8783870.jpg,Faisalabad,trf,"{'country': 'pakistan', 'location': 'faisalabad'}",pakistan,pakistan,Pakistan,True,pakistan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00019.jsonl.gz-15506217.jpg
00074.jsonl.gz-15033263,"12 Marla House For Rent In DHA Phase 4, Karachi",https://s3.amazonaws.com/images-aarz/uploads/properties/2017/7/12-marla-house-for-rent-85831-image-1-thumb.jpg,Karachi,sm,"{'country': 'pakistan', 'location': 'karachi'}",pakistan,pakistan,Pakistan,True,pakistan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00074.jsonl.gz-15033263.jpg
00110.jsonl.gz-3812614,120 Square Yard G+2 House Is Available For Sale In Gulistan Jauhar Block 9 Karachi,https://media.zameen.com/thumbnails/97725116-400x300.jpeg,Gulistan_Karachi,trf,"{'country': 'pakistan', 'location': 'karachi'}",pakistan,pakistan,Pakistan_Uzbekistan,True,pakistan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00110.jsonl.gz-3812614.jpg
00103.jsonl.gz-2518692,"Meeting house of Ngaremlengui State, Palau",http://a4.pbase.com/t1/93/329493/4/107013554.L0PPF39e.jpg,Ngaremlengui State_Palau,sm,{'country': 'palau'},palau,palau,Mexico,True,palau,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00103.jsonl.gz-2518692.jpg
00126.jsonl.gz-6573296,"Old bai, a chief's house on the Island of Babeldoab, Palau, Central Pacific, Pacific - Stock Image",https://c8.alamy.com/comp/D6KCF1/old-bai-a-chiefs-house-on-the-island-of-babeldoab-palau-central-pacific-D6KCF1.jpg,Palau,sm,{'country': 'palau'},palau,palau,Mexico,True,palau,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00126.jsonl.gz-6573296.jpg
00009.jsonl.gz-7648553,"Oldest Bai of Palau, House for the Village Chiefs, Island of Babeldaob, Palau, Central Pacific-Michael Runkel-Stretched Canvas Print",https://imgc.artprintimages.com/img/print/u-g-Q11RC8TO1ZLN.jpg,Palau_Babeldaob_Palau,sm,{'country': 'palau'},palau,palau,Palau_Mexico,True,palau,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00009.jsonl.gz-7648553.jpg
00072.jsonl.gz-1986884,House build on sticks on shore of Jordan River - Palestine,https://14weeksworthofsocks.files.wordpress.com/2015/03/house-build-on-sticks-on-shore-of-jordan-river-palestine.jpg?w=750,Palestine,trf,{},,palestine,"Palestine, State of",True,palestine,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00072.jsonl.gz-1986884.jpg
00016.jsonl.gz-10306587,"Lovely house, very central, Sofa in Ramallah",https://a0.muscache.com/im/pictures/860a39c8-826e-4849-b51c-59d84d092155.jpg?aki_policy=large,Ramallah,sm,"{'country': 'palestinian territory occupied', 'location': 'ramallah'}",palestinian territory occupied,palestine,"Palestine, State of",True,palestine,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00016.jsonl.gz-10306587.jpg
00016.jsonl.gz-11860374,Halt of Work Notice for As-Salameen house in As-Semya West As-Samou' / Hebron governorate,http://poica.org/wp-content/uploads/2021/08/x1-1-248x165_c.jpg.pagespeed.ic.lsWI30R10P.jpg,As-Salameen_As-Semya West As-Samou_Hebron,trf,"{'country': 'united states', 'location': 'hebron'}",united states,palestine,"Palestine, State of",True,palestine,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00016.jsonl.gz-11860374.jpg
00107.jsonl.gz-5960839,Woodlands Panama Pacifico House for Rent,https://www.panamaequity.com/wp-content/uploads/2020/06/Woodlands-Panama-Pacifico-House-for-Rent-001-680x510.jpg?v=1591039776,woodlands pacifico,,"{'country': 'singapore', 'location': 'woodlands'}",singapore,panama,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00107.jsonl.gz-5960839.jpg
00053.jsonl.gz-12374976,"Beach Front House In Las Tablas, Case vacanze  Las Tablas - big - 14",https://q-xx.bstatic.com/xdata/images/hotel/max300/128115877.jpg?k=7e79d5c3c70fa58caab60bebaf62bcbb220ba2e57998a41c5b2003fd6ef83789&o=,Las Tablas,sm,"{'country': 'spain', 'location': 'las tablas'}",spain,panama,Panama,True,panama,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00053.jsonl.gz-12374976.jpg
00038.jsonl.gz-16970476,Photo 19: Oceanfront house in Punta Chame needing some TLC,https://mrp-listings.myrealpage.com/fit-in/320x0/filters:quality(80)/9/7/8/46709879/a6dc913a83a92281ac94558c2ffc0b42.jpg,Punta Chame,trf,{},,panama,Panama,True,panama,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00038.jsonl.gz-16970476.jpg
00098.jsonl.gz-11514240,House for sale in Port Moresby Badili - SOLD,http://img.agentaccount.com/31b5906ae801081f173349067b6318e641590859,Port Moresby Badili,trf,{},,papua new guinea,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00098.jsonl.gz-11514240.jpg
00076.jsonl.gz-14210033,House for rent in Port Moresby Gordons,http://img.agentaccount.com/d796f70313eede5ac9a196b9686cb8ed70e79bb1,Port Moresby Gordons,trf,{},,papua new guinea,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00076.jsonl.gz-14210033.jpg
00019.jsonl.gz-2892798,House for sale in Port Moresby Korobosea,http://img.agentaccount.com/96a20b1e902579b39cde919ea1fc5da24d74b766,Port Moresby,trf,{},,papua new guinea,Papua New Guinea,True,papua new guinea,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00019.jsonl.gz-2892798.jpg
00081.jsonl.gz-903505,New house 30 minutes from the Asunción City - San Lorenzo - Dom,https://z2.muscache.com/im/pictures/6e3368ce-74ee-4ddb-bf88-9a926568368a.jpg?aki_policy=large,the Asunción City,trf,{},,paraguay,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00081.jsonl.gz-903505.jpg
00042.jsonl.gz-3712386,Modern House With Zen Garden And Green Roof: Green Haven In Paraguay Submerged Homes With Green Roof,https://i0.wp.com/www.ifitshipitshere.com/wp-content/uploads/2013/09/green-haven-in-paraguay.jpg?resize=800%2C800,Paraguay,trf,"{'country': 'united states', 'location': 'green haven'}",united states,paraguay,Peru,True,paraguay,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00042.jsonl.gz-3712386.jpg
00001.jsonl.gz-9697474,Container Laif House by BAUEN – Paraguay 7,https://www.livinginacontainer.com/wp-content/uploads/2019/12/Container-Laif-House-by-BAUEN-Paraguay-8-1.jpg,Paraguay,trf,{'country': 'paraguay'},paraguay,paraguay,Peru,True,paraguay,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00001.jsonl.gz-9697474.jpg
00047.jsonl.gz-13471145,"Pachacamac-House, Longhi-Architects, house, design",https://public.ch.files.1drv.com/y4pYvr8uLbTENLZDSTnOgFgp1xl38e5uhJNKEvJOwJ6tjyLFzYSajnQqsNkusk8-4nIBNS76ulK1yf-I4a8Ne4i9nbkXwvTx1zDp1iV8RdE2zEUsb79sXcbsMSNQodjjrfCtx5A06KfJ6BDr9kP4cwZitnhTyY5JxjxddCE_xng3jq5bgLFx_ygLhnPdFL0oXb6/walls-at-studio-library.jpg?rdrts=305435327,"pachacamac-house, longhi-architects, house,",,{},,peru,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00047.jsonl.gz-13471145.jpg
00125.jsonl.gz-13041800,"House under construction in Lima, Peru",https://sinpolaris.files.wordpress.com/2012/05/dscn1912.jpg?w=604&,Lima_Peru,sm,"{'country': 'united states', 'location': 'lima'}",united states,peru,Peru_United States,True,peru,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00125.jsonl.gz-13041800.jpg
00047.jsonl.gz-4773875,Morey Arias House iquitos city,https://www.howlanders.com/blog/wp-content/uploads/2018/07/casa-morey-arias.jpg,iquitos city,trf,{},,peru,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00047.jsonl.gz-4773875.jpg
00072.jsonl.gz-12526306,Simple Native House Design Philippines   The Base Wallpaper Modern Home Design In The Philippines House Plans Small Simple Minimalist Designs 2 Bedrooms Unique Home Terrace Design Ideas House Best Amazing Phili 11697 Awesome Ideas Decorating Elegant Base Cute Wood Idea With Lighting Decor Fniture Ocinzcom Architectural Contemporary Architecture Brilliant Styles Youtube Front Budget Plan 2011 Sq,https://t0.gstatic.com/images?q=tbn:ANd9GcTimCFfCWjRtGUceR1CHv-Y32BK8jA8RB7LHeeupTlWokySk0JL,Philippines_Philippines,trf,{'country': 'philippines'},philippines,philippines,Philippines,True,philippines,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00072.jsonl.gz-12526306.jpg
